ampl.tab 1 8
GenID	Bus	Pgm	Pmax	Pmin	Pc2	Pc1	Pc0	FuelType
836	8185	182.001344	182	0	0.030319165	10.3999001	1377.47488	0
837	8185	175.549984	227	0	0.023566128	13.4674672	859.213833	0
838	8003	182.139982	198.9	0	0.028049524	12.495568	2409.83066	0
839	8003	182.139982	198.9	0	0.028049524	12.495568	2409.83066	0
840	8003	136.38184	290.7	0	0.005911575	16.7982446	841.870428	0
841	1820	186.631657	200	0	0.027652759	12.4436279	2297.80403	0
842	1820	186.631657	200	0	0.027652759	12.4436279	2297.80403	0
843	1820	184.065279	235	0	0.022407122	13.4801274	894.71564	0
844	2406	7.17001125	16.5	0	0	0	0	1
845	1671	182.809044	199	0	0.027655331	12.5488628	2499.46439	0
846	1671	182.809044	199	0	0.027655331	12.5488628	2499.46439	0
847	1671	174.439606	225	0	0.023718732	13.4670144	856.628186	0
848	8704	52.4259797	60.5	0	0.063204578	14.2909326	300.146233	0
849	8461	52.4961268	60.5	0	0.063222106	14.2855789	300.276944	0
850	1050	52.4535441	60.5	0	0.063590107	14.2689682	300.533608	0
851	8752	51.637591	58.9	0	0.060386711	14.4862688	297.176706	0
852	1834	173.001278	173	0	0.016403498	9.89195883	1941.15289	0
853	1834	173.001278	173	0	0.016403498	9.89195883	1941.15289	0
854	1834	173.001278	173	0	0.016403498	9.89195883	1941.15289	0
855	1834	160.834434	333	0	0.004753976	16.8398727	935.708322	0
856	8838	49.9003641	49.9	0	0.05553775	14.5121503	283.415806	0
857	1881	44.0003244	44	0	0.089544429	12.4163432	312.991306	0
858	1858	49.9003647	49.9	0	0.054250157	14.5490693	282.759749	0
859	1858	49.9003647	49.9	0	0.054250157	14.5490693	282.759749	0
860	1858	49.9003647	49.9	0	0.054250157	14.5490693	282.759749	0
861	1882	49.9003645	49.9	0	0.054457261	14.5487374	282.853676	0
862	1882	49.9003645	49.9	0	0.054457261	14.5487374	282.853676	0
863	8774	31.9002338	31.9	0	0.046668863	15.5533405	110.850758	0
864	2039	0	0.9	0	0.25325	58.907	173.53	0
865	2039	0	0.9	0	0.25325	58.907	173.53	0
866	2039	0	0.9	0	0.25325	58.907	173.53	0
867	2039	0	0.9	0	0.25325	58.907	173.53	0
868	2209	0	3	0	0.25325	58.907	173.53	0
869	1784	47.0003451	47	0	0.06908418	13.8372471	289.246081	0
870	8032	47.0003459	47	0	0.062670627	13.9470129	288.671124	0
871	1785	47.0003463	47	0	0.056235806	14.024371	288.666409	0
872	220	168.001241	168	0	0.009868153	9.86947683	2334.13617	0
873	220	168.001241	168	0	0.009868153	9.86947683	2334.13617	0
874	220	168.001241	168	0	0.009868153	9.86947683	2334.13617	0
875	220	138.695125	185	0	0.02869467	13.6246886	700.179033	0
876	220	88.5914517	90	0	0.022893466	15.5762676	1051.6882	0
877	1975	46.1003398	46.1	0	0.06221884	13.6908428	301.625885	0
878	1975	46.1003398	46.1	0	0.06221884	13.6908428	301.625885	0
879	1855	9.64692423	22.2	0	0	0	0	1
880	1855	18.5116654	42.6	0	0	0	0	1
881	2300	126.100931	126.1	0	0.023001417	13.471932	874.243191	0
882	2300	45.0003322	45	0	0.030947744	13.5754577	314.917371	0
883	2300	45.0003322	45	0	0.030947744	13.5754577	314.917371	0
884	2300	45.0003322	45	0	0.030947744	13.5754577	314.917371	0
885	2300	45.0003322	45	0	0.030947744	13.5754577	314.917371	0
886	7707	49.000359	49	0	0.052471072	14.6257853	281.807954	0
887	7707	49.000359	49	0	0.052471072	14.6257853	281.807954	0
888	1821	45.0003322	45	0	0.031200435	13.5866207	314.719718	0
889	1821	45.0003322	45	0	0.031200435	13.5866207	314.719718	0
890	1821	45.0003322	45	0	0.031200435	13.5866207	314.719718	0
891	1326	51.0003643	51	0	0.056610378	14.5098437	284.095812	0
892	1330	47.0003463	47	0	0.051498059	14.2690889	284.310681	0
893	8461	49.9003646	49.9	0	0.054704926	14.5339309	282.862974	0
894	1797	167.301236	167.3	0	0.009868153	9.86947683	2334.13617	0
895	1797	84.4006222	84.4	0	0.022901976	14.9796099	510.34978	0
896	1797	84.4006222	84.4	0	0.022901976	14.9796099	510.34978	0
897	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
898	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
899	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
900	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
901	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
902	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
903	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
904	7698	11.2000826	11.2	0	0.025931614	13.5372642	318.861829	0
905	1844	52.6435878	60.5	0	0.064041704	14.2331099	300.659481	0
906	1596	47.0003462	47	0	0.04789175	14.4849898	284.202107	0
907	2044	58.3004307	58.3	0	0	0	0	0
908	2332	11.500085	11.5	0	0	0	0	0
909	8752	165.001219	165	0	0.008057377	9.85547484	2421.88088	0
910	8752	165.001219	165	0	0.008057377	9.85547484	2421.88088	0
911	8752	179.665827	229	0	0.023001417	13.471932	874.243191	0
912	1864	17.8163916	41	0	0	0	0	1
913	1852	26.7245874	61.5	0	0	0	0	1
914	1239	50.0003693	50	0	0.023999937	9.4610491	985.970697	0
915	1239	50.0003693	50	0	0.023999937	9.4610491	985.970697	0
916	1239	29.2058688	54	0	0.04427196	16.3114786	601.515173	0
917	552	5.90004347	5.9	0	0.134825912	11.6879263	241.314681	0
918	552	5.90004347	5.9	0	0.134825912	11.6879263	241.314681	0
919	552	40.0002954	40	0	0.112432947	8.15261569	476.575454	0
920	552	40.0002954	40	0	0.112432947	8.15261569	476.575454	0
921	552	25.7785845	50	0	0.047821375	16.3717119	575.36097	0
922	1694	183.553742	198.9	0	0.027768316	12.5075294	2412.81753	0
923	1694	140.561158	188.7	0	0.028668281	13.5748531	708.274969	0
924	2217	52.5612844	57.4	0	0.059153298	14.4953196	290.844586	0
925	8535	63.3568267	145.8	0	0	0	0	1
926	8535	7.03964741	16.2	0	0	0	0	1
927	1806	94.9007009	94.9	0	0.05419084	9.36133114	1214.01557	0
928	1806	94.9007009	94.9	0	0.05419084	9.36133114	1214.01557	0
929	1806	108.710192	110.8	0	0.019830163	15.4487339	1271.58487	0
930	1236	2.80002064	2.8	0	0.0606654	6.603144	23.06084	0
931	1236	2.80002064	2.8	0	0.0606654	6.603144	23.06084	0
932	1236	2.80002064	2.8	0	0.0606654	6.603144	23.06084	0
933	698	4.00002824	4	0	0.109264827	16.3717119	243.095114	0
934	698	3.7000261	3.7	0	0.109264827	16.3717119	243.095114	0
935	698	0.30000153	0.3	0	0.109264827	16.3717119	243.095114	0
936	1853	9.73383345	22.4	0	0	0	0	1
937	1458	0.333335524	1	0	0.078724432	14.8788144	34.6467874	0
938	1791	0	1	0	0.094703922	22.409643	554.685123	0
939	1791	0	1	0	0.094703922	22.409643	554.685123	0
940	1791	0	1	0	0.094703922	22.409643	554.685123	0
941	1861	50.0003647	50	0	0.05553775	14.5121503	283.415806	0
942	1861	50.0003647	50	0	0.05553775	14.5121503	283.415806	0
943	1861	48.0003518	48	0	0.047509495	14.9064255	279.439595	0
944	1861	48.0003518	48	0	0.047509495	14.9064255	279.439595	0
945	1859	10.0000737	10	0	0.051140815	13.5022417	315.964182	0
946	1859	10.0000737	10	0	0.051140815	13.5022417	315.964182	0
947	1859	10.0000737	10	0	0.051140815	13.5022417	315.964182	0
948	1859	10.0000737	10	0	0.051140815	13.5022417	315.964182	0
949	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
950	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
951	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
952	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
953	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
954	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
955	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
956	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
957	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
958	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
959	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
960	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
961	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
962	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
963	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
964	1399	2.90002138	2.9	0	0.0606654	6.603144	23.06084	0
965	1878	53.000247	53	0	0.056610378	14.5098437	284.095812	0
966	1878	53.000247	53	0	0.056610378	14.5098437	284.095812	0
967	1652	52.733345	60.5	0	0.0645544	14.2003257	300.93146	0
968	1652	52.733345	60.5	0	0.0645544	14.2003257	300.93146	0
969	1918	7.82183045	18	0	0	0	0	1
970	8593	1.04291073	2.4	0	0	0	0	1
971	1929	0.695273818	1.6	0	0	0	0	1
972	1186	5.50003882	5.5	0	0.109264827	16.3717119	243.095114	0
973	1542	21.7273068	50	0	0	0	0	1
974	1682	25.638222	59	0	0	0	0	1
975	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
976	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
977	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
978	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
979	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
980	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
981	2396	1.20000881	1.2	0	0.052644909	7.3428025	22.7651352	0
982	2022	41.0003028	41	0	0.102797947	8.56486783	563.76042	0
983	2022	8.00005781	8	0	0.051964927	16.3717118	521.657969	0
984	303	65.1819204	150	0	0	0	0	1
985	1822	0	1	0	0.25325	58.907	173.53	0
986	1822	0	1	0	0.25325	58.907	173.53	0
987	1822	0	1	0	0.25325	58.907	173.53	0
988	8507	16.5127532	38	0	0	0	0	1
989	7823	200.001477	200	0	0.027419538	10.9562175	1512.3587	0
990	7823	200.001477	200	0	0.027419538	10.9562175	1512.3587	0
991	7823	255.001883	255	0	0.007556471	13.3147797	572.658144	0
992	1298	0	13.4	0	0.140223245	34.9374205	111.511326	0
993	1481	49.8003635	49.8	0	0.05553775	14.5121503	283.415806	0
994	1997	49.8003639	49.8	0	0.053668806	14.5884532	282.657965	0
995	1997	10.0000718	10	0	0.067573963	16.3717118	401.19412	0
996	8082	49.8003639	49.8	0	0.053752238	14.5864247	282.690078	0
997	668	49.800364	49.8	0	0.053763426	14.5813722	282.72057	0
998	8569	49.8003642	49.8	0	0.054009403	14.5549427	282.734891	0
999	8569	10.0000718	10	0	0.067573963	16.3717118	401.19412	0
1000	1595	203.2015	203.2	0	0.027419538	10.9562175	1512.3587	0
1001	1595	203.2015	203.2	0	0.027419538	10.9562175	1512.3587	0
1002	1595	164.563841	213.3	0	0.024939166	13.5004155	826.811472	0
1003	2107	181.50134	181.5	0	0.030706901	10.0233692	1269.56348	0
1004	2107	181.50134	181.5	0	0.030706901	10.0233692	1269.56348	0
1005	2107	176.943849	349.4	0	0.004261989	16.8503429	959.729007	0
1006	198	52.7379789	60.5	0	0.064737135	14.1903896	301.04705	0
1007	198	52.7379789	60.5	0	0.064737135	14.1903896	301.04705	0
1008	302	3.21564141	7.4	0	0	0	0	1
1009	1058	1.5333443	4.6	0	0.104841048	14.8788144	26.2074855	0
1010	8461	69.900516	69.9	0	0.055375259	11.7931008	362.867376	0
1011	8461	69.900516	69.9	0	0.055375259	11.7931008	362.867376	0
1012	2208	43.976069	101.2	0	0	0	0	1
1013	607	0	12.5	0	0.140223245	34.9374205	111.511326	0
1014	138	4.54117916	6.4646087	0	0	0	0	1
1015	1855	19.5545761	45	0	0	0	0	1
1016	8461	66.971731	108	0	0.011923608	16.8059313	372.365163	0
1017	8461	66.971731	108	0	0.011923608	16.8059313	372.365163	0
1018	8461	66.971731	108	0	0.011923608	16.8059313	372.365163	0
1019	8461	66.971731	108	0	0.011923608	16.8059313	372.365163	0
1020	2065	0.454117916	0.64646087	0	0	0	0	1
1021	2065	0.454117916	0.64646087	0	0	0	0	1
1022	181	16.0001182	16	0	0	0	0	0
1023	181	16.0001182	16	0	0	0	0	0
1024	181	16.0001182	16	0	0	0	0	0
1025	181	16.0001182	16	0	0	0	0	0
1026	181	16.0001182	16	0	0	0	0	0
1027	562	0.27247075	0.387876522	0	0	0	0	1
1028	562	0.27247075	0.387876522	0	0	0	0	1
1029	562	0.27247075	0.387876522	0	0	0	0	1
1030	562	0.27247075	0.387876522	0	0	0	0	1
1031	859	0.908235832	1.29292174	0	0	0	0	1
1032	1199	0	1.9	0	0.25325	58.907	173.53	0
1033	1199	0	1.9	0	0.25325	58.907	173.53	0
1034	1199	0	1.9	0	0.25325	58.907	173.53	0
1035	1199	0	1.9	0	0.25325	58.907	173.53	0
1036	1199	0	1.9	0	0.25325	58.907	173.53	0
1037	1199	0	1.9	0	0.25325	58.907	173.53	0
1038	8148	0	1.9	0	0.25325	58.907	173.53	0
1039	8148	0	1.9	0	0.25325	58.907	173.53	0
1040	2212	0	4.6	0	0.25325	58.907	173.53	0
1041	2212	0	4.6	0	0.25325	58.907	173.53	0
1042	108	0.27247075	0.387876522	0	0	0	0	1
1043	108	0.27247075	0.387876522	0	0	0	0	1
1044	108	0.27247075	0.387876522	0	0	0	0	1
1045	108	0.27247075	0.387876522	0	0	0	0	1
1046	1098	51.6471994	59	0	0.060402558	14.4848701	297.332701	0
1047	1098	51.6471994	59	0	0.060402558	14.4848701	297.332701	0
1048	8185	19.0729525	27.1513565	0	0	0	0	1
1049	2000	0.454117916	0.64646087	0	0	0	0	1
1050	2000	0.454117916	0.64646087	0	0	0	0	1
1051	782	0.908235832	1.29292174	0	0	0	0	1
1052	2118	0.908235832	1.29292174	0	0	0	0	1
1053	1885	0.908235832	1.29292174	0	0	0	0	1
1054	8357	0.908235832	1.29292174	0	0	0	0	1
1055	999	0.908235832	1.29292174	0	0	0	0	1
1056	1330	0.908235832	1.29292174	0	0	0	0	1
1057	8357	0.908235832	1.29292174	0	0	0	0	1
1058	1993	0.908235832	1.29292174	0	0	0	0	1
1059	2365	50.0003647	50	0	0.055551504	14.5116537	283.573452	0
1060	2365	50.0003647	50	0	0.055551504	14.5116537	283.573452	0
1061	2365	50.0003647	50	0	0.055551504	14.5116537	283.573452	0
1062	2365	50.0003647	50	0	0.055551504	14.5116537	283.573452	0
1063	1320	1.81647166	2.58584348	0	0	0	0	1
1064	2158	0	1.4	0	0.030580892	24.5037276	248.251086	0
1065	1127	0	0.2	0	0.030580892	24.5037276	248.251086	0
1066	1127	0	1.4	0	0.030580892	24.5037276	248.251086	0
1067	468	0	1.1	0	0.25325	58.907	173.53	0
1068	468	0	1.1	0	0.25325	58.907	173.53	0
1069	2286	13.5000993	13.5	0	0.020101404	15.4560715	1243.53602	0
1070	2286	5.50003954	5.5	0	0.051964927	16.3717118	521.657969	0
1071	1884	0	1.9	0	0.25325	58.907	173.53	0
1072	1884	0	1.6	0	0.25325	58.907	173.53	0
1073	8472	0	18.1	0	0.059545308	34.4810992	248.228624	0
1074	461	0	4.6	0	0.25325	58.907	173.53	0
1075	461	0	4.6	0	0.25325	58.907	173.53	0
1076	2004	0.454117916	0.64646087	0	0	0	0	1
1077	2004	0.454117916	0.64646087	0	0	0	0	1
1078	8315	0.454117916	0.64646087	0	0	0	0	1
1079	8315	0.454117916	0.64646087	0	0	0	0	1
1080	8315	0.454117916	0.64646087	0	0	0	0	1
1081	8315	0.454117916	0.64646087	0	0	0	0	1
1082	8315	0.454117916	0.64646087	0	0	0	0	1
1083	1846	0.454117916	0.64646087	0	0	0	0	1
1084	1846	0.454117916	0.64646087	0	0	0	0	1
1085	1846	0.454117916	0.64646087	0	0	0	0	1
1086	1846	0.454117916	0.64646087	0	0	0	0	1
1087	8315	0.454117916	0.64646087	0	0	0	0	1
1088	8315	0.454117916	0.64646087	0	0	0	0	1
1089	8315	0.454117916	0.64646087	0	0	0	0	1
1090	8315	0.454117916	0.64646087	0	0	0	0	1
1091	8315	0.454117916	0.64646087	0	0	0	0	1
1092	1846	0.454117916	0.64646087	0	0	0	0	1
1093	1846	0.454117916	0.64646087	0	0	0	0	1
1094	1846	0.454117916	0.64646087	0	0	0	0	1
1095	1846	0.454117916	0.64646087	0	0	0	0	1
1096	1846	0.454117916	0.64646087	0	0	0	0	1
1097	1846	0.454117916	0.64646087	0	0	0	0	1
1098	1018	0.454117916	0.64646087	0	0	0	0	1
1099	1018	0.454117916	0.64646087	0	0	0	0	1
1100	1018	0.454117916	0.64646087	0	0	0	0	1
1101	7808	0.454117916	0.64646087	0	0	0	0	1
1102	7808	0.454117916	0.64646087	0	0	0	0	1
1103	7808	0.454117916	0.64646087	0	0	0	0	1
1104	7808	0.454117916	0.64646087	0	0	0	0	1
1105	7808	0.454117916	0.64646087	0	0	0	0	1
1106	7808	0.454117916	0.64646087	0	0	0	0	1
1107	7808	0.454117916	0.64646087	0	0	0	0	1
1108	1846	0.454117916	0.64646087	0	0	0	0	1
1109	8315	0.454117916	0.64646087	0	0	0	0	1
1110	8315	0.454117916	0.64646087	0	0	0	0	1
1111	8315	0.454117916	0.64646087	0	0	0	0	1
1112	8315	0.454117916	0.64646087	0	0	0	0	1
1113	8315	0.454117916	0.64646087	0	0	0	0	1
1114	8315	0.454117916	0.64646087	0	0	0	0	1
1115	8315	0.454117916	0.64646087	0	0	0	0	1
1116	1031	0.454117916	0.64646087	0	0	0	0	1
1117	1031	0.454117916	0.64646087	0	0	0	0	1
1118	1031	0.454117916	0.64646087	0	0	0	0	1
1119	1031	0.454117916	0.64646087	0	0	0	0	1
1120	1031	0.454117916	0.64646087	0	0	0	0	1
1121	1031	0.454117916	0.64646087	0	0	0	0	1
1122	1031	0.454117916	0.64646087	0	0	0	0	1
1123	8315	0.454117916	0.64646087	0	0	0	0	1
1124	8315	0.454117916	0.64646087	0	0	0	0	1
1125	8315	0.454117916	0.64646087	0	0	0	0	1
1126	1037	0.454117916	0.64646087	0	0	0	0	1
1127	1037	0.454117916	0.64646087	0	0	0	0	1
1128	1037	0.454117916	0.64646087	0	0	0	0	1
1129	1037	0.454117916	0.64646087	0	0	0	0	1
1130	1037	0.454117916	0.64646087	0	0	0	0	1
1131	1037	0.454117916	0.64646087	0	0	0	0	1
1132	1037	0.454117916	0.64646087	0	0	0	0	1
1133	1031	0.454117916	0.64646087	0	0	0	0	1
1134	1031	0.454117916	0.64646087	0	0	0	0	1
1135	1031	0.454117916	0.64646087	0	0	0	0	1
1136	7830	0.454117916	0.64646087	0	0	0	0	1
1137	7830	0.454117916	0.64646087	0	0	0	0	1
1138	7830	0.454117916	0.64646087	0	0	0	0	1
1139	7830	0.454117916	0.64646087	0	0	0	0	1
1140	7830	0.454117916	0.64646087	0	0	0	0	1
1141	990	0.454117916	0.64646087	0	0	0	0	1
1142	990	0.454117916	0.64646087	0	0	0	0	1
1143	990	0.454117916	0.64646087	0	0	0	0	1
1144	990	0.454117916	0.64646087	0	0	0	0	1
1145	990	0.454117916	0.64646087	0	0	0	0	1
1146	990	0.454117916	0.64646087	0	0	0	0	1
1147	990	0.454117916	0.64646087	0	0	0	0	1
1148	990	0.454117916	0.64646087	0	0	0	0	1
1149	990	0.454117916	0.64646087	0	0	0	0	1
1150	990	0.454117916	0.64646087	0	0	0	0	1
1151	990	0.454117916	0.64646087	0	0	0	0	1
1152	990	0.454117916	0.64646087	0	0	0	0	1
1153	990	0.454117916	0.64646087	0	0	0	0	1
1154	990	0.454117916	0.64646087	0	0	0	0	1
1155	990	0.454117916	0.64646087	0	0	0	0	1
1156	990	0.454117916	0.64646087	0	0	0	0	1
1157	1000	0.454117916	0.64646087	0	0	0	0	1
1158	1000	0.454117916	0.64646087	0	0	0	0	1
1159	1000	0.454117916	0.64646087	0	0	0	0	1
1160	1000	0.454117916	0.64646087	0	0	0	0	1
1161	1000	0.454117916	0.64646087	0	0	0	0	1
1162	1000	0.454117916	0.64646087	0	0	0	0	1
1163	1000	0.454117916	0.64646087	0	0	0	0	1
1164	1595	55.6751661	207	0	0.055551504	14.5116537	283.573452	0
1165	1595	55.6751661	207	0	0.055551504	14.5116537	283.573452	0
1166	1595	55.6751661	207	0	0.055551504	14.5116537	283.573452	0
1167	1595	55.6751661	207	0	0.055551504	14.5116537	283.573452	0
1168	2204	65.1819204	150	0	0	0	0	1
1169	288	65.1819204	150	0	0	0	0	1
1170	288	65.1819204	150	0	0	0	0	1
1171	2264	44.3237059	102	0	0	0	0	1
1172	2264	73.0037509	168	0	0	0	0	1
1173	471	59.9435649	85.3328348	0	0	0	0	1
1174	2407	3.47636909	8	0	0	0	0	1
1175	1856	2.82454989	6.5	0	0	0	0	1
1176	1508	9.08235832	12.9292174	0	0	0	0	1
1177	344	1.99811883	2.84442783	0	0	0	0	1
1178	1703	0.999059415	1.42221391	0	0	0	0	1
1179	1702	1.18070658	1.68079826	0	0	0	0	1
1180	2084	0.908235832	1.29292174	0	0	0	0	1
1181	481	1.089883	1.55150609	0	0	0	0	1
1182	1945	1.089883	1.55150609	0	0	0	0	1
1183	448	6.81176874	9.69691305	0	0	0	0	1
1184	7911	127.153016	181.009044	0	0	0	0	1
1185	7911	127.153016	181.009044	0	0	0	0	1
1186	111	127.153016	181.009044	0	0	0	0	1
1187	317	5.44941499	7.75753044	0	0	0	0	1
1188	317	18.1647166	25.8584348	0	0	0	0	1
1189	317	17.2564808	24.5655131	0	0	0	0	1
1190	1720	0.733338483	2.2	0	0.078724432	14.8788144	34.6467874	0
1191	1720	0.733338483	2.2	0	0.078724432	14.8788144	34.6467874	0
1192	471	229.783665	327.1092	0	0	0	0	1
1193	8357	113.529479	161.615218	0	0	0	0	1
1194	8357	113.529479	161.615218	0	0	0	0	1
1195	1885	0.908235832	1.29292174	0	0	0	0	1
1196	1176	29.3360174	41.7613722	0	0	0	0	1
1197	1176	19.0729525	27.1513565	0	0	0	0	1
1198	1176	78.5623994	111.837731	0	0	0	0	1
1199	1176	63.5765082	90.5045218	0	0	0	0	1
1200	1176	36.3294333	51.7168696	0	0	0	0	1
1201	1435	0.454117916	0.64646087	0	0	0	0	1
1202	1435	0.454117916	0.64646087	0	0	0	0	1
1203	1435	0.454117916	0.64646087	0	0	0	0	1
1204	1435	0.454117916	0.64646087	0	0	0	0	1
1205	1435	0.454117916	0.64646087	0	0	0	0	1
1206	1435	0.454117916	0.64646087	0	0	0	0	1
1207	1435	0.454117916	0.64646087	0	0	0	0	1
1208	1435	0.454117916	0.64646087	0	0	0	0	1
1209	1435	0.454117916	0.64646087	0	0	0	0	1
1210	1435	0.454117916	0.64646087	0	0	0	0	1
1211	1051	23.6141316	33.6159652	0	0	0	0	1
1212	2407	21.2927607	49	0	0	0	0	1
1213	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1214	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1215	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1216	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1217	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1218	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1219	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1220	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1221	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1222	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1223	426	0	0.1	0	0.094703922	22.409643	554.685123	0
1224	2405	55.0004063	55	0	0	0	0	0
1225	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1226	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1227	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1228	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1229	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1230	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1231	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1232	1855	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1233	2245	49.9003641	49.9	0	0.055551504	14.5116537	283.573452	0
1234	2245	49.9003641	49.9	0	0.055551504	14.5116537	283.573452	0
1235	2245	49.9003641	49.9	0	0.055551504	14.5116537	283.573452	0
1236	2245	49.9003641	49.9	0	0.055551504	14.5116537	283.573452	0
1237	2314	82.1292198	189	0	0	0	0	1
1238	7889	117.071599	166.657612	0	0	0	0	1
1239	8142	135.054668	192.257463	0	0	0	0	1
1240	145	18.1647166	25.8584348	0	0	0	0	1
1241	8231	13.6235375	19.3938261	0	0	0	0	1
1242	8231	13.6235375	19.3938261	0	0	0	0	1
1243	915	0.908235832	1.29292174	0	0	0	0	1
1244	7989	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1245	7989	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1246	7989	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1247	7989	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1248	7989	69.8771615	100	0	0.035004509	15.1584724	428.748492	0
1249	121	18.1647166	25.8584348	0	0	0	0	1
1250	131	18.1647166	25.8584348	0	0	0	0	1
1251	1846	0.454117916	0.64646087	0	0	0	0	1
1252	1846	0.454117916	0.64646087	0	0	0	0	1
1253	1846	0.454117916	0.64646087	0	0	0	0	1
1254	1846	0.454117916	0.64646087	0	0	0	0	1
1255	1846	0.454117916	0.64646087	0	0	0	0	1
1256	1034	0	1.4	0	0.030580892	24.5037276	248.251086	0
1257	8003	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1258	8003	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1259	8003	69.8771617	131.8	0	0.035004509	15.1584724	428.748492	0
1260	1810	0	0.8	0	0.25325	58.907	173.53	0
1261	1810	0	0.8	0	0.25325	58.907	173.53	0
1262	2324	4.08706124	5.81814783	0	0	0	0	1
1263	2384	49.0003619	49	0	0.051003293	9.22003628	966.27283	0
1264	2384	12.500092	12.5	0	0.020101404	15.4560715	1243.53602	0
1265	286	1.08636534	2.5	0	0	0	0	1
1266	286	1.21672918	2.8	0	0	0	0	1
1267	90	3.50002568	3.5	0	0.051140815	13.5022417	315.964182	0
1268	1168	0.817412249	1.16362957	0	0	0	0	1
1269	1168	0.363294333	0.517168696	0	0	0	0	1
1270	2304	2.10001547	2.1	0	0.0606654	6.603144	23.06084	0
1271	2304	2.10001547	2.1	0	0.0606654	6.603144	23.06084	0
1272	2304	0.27247075	0.387876522	0	0	0	0	1
1273	2304	0.454117916	0.64646087	0	0	0	0	1
1274	1879	2.50001761	2.5	0	0.067573963	16.3717118	401.19412	0
1275	1879	15.0000993	15	0	0.067573963	16.3717118	401.19412	0
1276	1879	15.0000993	15	0	0.067573963	16.3717118	401.19412	0
1277	1879	3.00002124	3	0	0.067573963	16.3717118	401.19412	0
1278	1895	29.000214	29	0	0.11372107	11.9204156	252.039838	0
1279	295	34.416054	79.2	0	0	0	0	1
1280	1133	0.869092273	2	0	0	0	0	1
1281	2196	0.999059415	1.42221391	0	0	0	0	1
1282	1955	1.36235375	1.93938261	0	0	0	0	1
1283	877	15.4400091	21.9796696	0	0	0	0	1
1284	893	2.63388391	3.74947305	0	0	0	0	1
1285	893	2.63388391	3.74947305	0	0	0	0	1
1286	565	1.089883	1.55150609	0	0	0	0	1
1287	446	0.999059415	1.42221391	0	0	0	0	1
1288	1176	117.889011	167.821242	0	0	0	0	1
1289	1176	137.325258	195.489767	0	0	0	0	1
